artist_name,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,characteristic_id,artist_id,genre_id
Paige O'Hara,0.842,0.499,144497,0.251,0.000,0.243,-13.669,0.073,103.805,0.419,56.500,11,1,199294,21673,
Paige Price,0.832,0.538,316973,0.236,0.000,0.060,-16.802,0.105,123.546,0.469,35.000,2,1,199295,21674,
Pain,0.015,0.625,159740,0.884,0.001,0.119,-5.006,0.133,141.364,0.630,18.000,7,1,199296,21675,
Painbastard,0.009,0.507,304279,0.986,0.732,0.371,-6.538,0.045,135.993,0.574,6.000,9,1,199297,21676,
Paint Your Wagon Chorus,0.674,0.199,217507,0.500,0.000,0.131,-11.832,0.039,142.905,0.285,24.000,7,0,199298,21677,
Paipy,0.000,0.359,302987,0.990,0.744,0.110,-7.856,0.076,139.330,0.085,15.000,7,1,199299,21678,
Pajama Game Orchestra,0.864,0.321,293933,0.475,0.698,0.095,-10.434,0.044,142.478,0.382,12.000,5,1,199300,21679,
Pajama Party,0.001,0.766,340973,0.797,0.293,0.073,-12.362,0.073,122.858,0.839,34.000,7,1,199301,21680,
Paki,0.002,0.788,191837,0.925,0.080,0.281,-4.594,0.052,128.035,0.743,0.000,1,1,199302,21681,
Pal Joey Ensemble (1951),0.960,0.369,190467,0.105,0.000,0.101,-13.729,0.063,170.961,0.406,1.000,0,1,199303,21682,
Palabra en Acción,0.513,0.376,276667,0.459,0.000,0.440,-10.201,0.032,116.164,0.405,38.800,4,1,199304,21683,
Palace Music,0.547,0.495,216267,0.312,0.000,0.126,-13.626,0.042,99.181,0.339,35.500,11,1,199305,21684,
Palacio de Bellas Artes Chorus,0.994,0.300,232112,0.349,0.218,0.432,-15.442,0.127,104.776,0.233,0.063,8,1,199306,21685,
Palacio de Bellas Artes Orchestra,0.994,0.300,232112,0.349,0.218,0.432,-15.442,0.127,104.776,0.233,0.063,8,1,199307,21686,
Palais,0.037,0.618,228275,0.552,0.009,0.438,-8.024,0.097,114.944,0.176,0.000,0,0,199308,21687,
Palaphol,0.241,0.708,259195,0.636,0.000,0.291,-4.703,0.027,119.927,0.440,4.000,5,1,199309,21688,
Palaraga,0.344,0.532,266284,0.499,0.831,0.132,-10.857,0.042,119.136,0.144,0.032,8,0,199310,21689,
Pale Bird,0.833,0.540,219667,0.180,0.000,0.115,-13.560,0.036,89.944,0.324,0.000,9,0,199311,21690,
Pale Saints,0.120,0.417,290920,0.369,0.130,0.078,-15.913,0.036,151.375,0.210,46.000,7,1,199312,21691,
Palito Ortega,0.550,0.567,158719,0.664,0.000,0.359,-7.063,0.048,113.737,0.847,37.000,10,1,199313,21692,
Palle Danielsson,0.656,0.509,397934,0.294,0.278,0.113,-14.927,0.032,134.374,0.472,45.750,5,1,199314,21693,
Palmer McAbe,0.969,0.489,174446,0.161,0.944,0.316,-13.525,0.045,82.685,0.788,0.000,7,1,199315,21694,
Palmy,0.332,0.614,222897,0.528,0.000,0.127,-7.060,0.034,123.253,0.506,3.667,0,1,199316,21695,
Paloalto,0.358,0.884,215540,0.740,0.000,0.115,-3.465,0.092,122.526,0.461,5.000,1,1,199317,21696,
Paloma San Basilio,0.490,0.543,249443,0.664,0.001,0.231,-5.892,0.051,118.746,0.542,29.000,10,1,199318,21697,
Palomo,0.334,0.660,216778,0.533,0.000,0.147,-7.299,0.044,108.099,0.540,54.667,6,1,199319,21698,
Palpitation,0.259,0.661,223787,0.419,0.118,0.082,-10.742,0.029,102.031,0.611,1.000,10,1,199320,21699,
Palsekar,0.985,0.339,181766,0.236,0.001,0.112,-12.141,0.051,61.538,0.156,0.000,5,0,199321,21700,
Pam Tillis,0.305,0.582,212133,0.666,0.001,0.114,-7.808,0.035,119.220,0.572,39.364,9,1,199322,21701,
Pamela Flores,0.151,0.320,225722,0.795,0.000,0.747,-6.816,0.057,99.566,0.412,2.000,2,1,199323,21702,
Pamela Myers,0.544,0.532,160030,0.508,0.005,0.485,-11.355,0.112,120.621,0.392,12.250,4,0,199324,21703,
Pamela Ortega,0.173,0.699,189057,0.547,0.000,0.097,-5.716,0.064,105.937,0.705,5.000,7,1,199325,21704,
Pamela Winslow,0.939,0.310,161987,0.201,0.000,0.348,-9.896,0.043,86.615,0.209,28.000,5,0,199326,21705,
Pamelyn Ferdin,0.951,0.356,132307,0.126,0.002,0.123,-15.982,0.035,140.943,0.166,23.000,0,1,199327,21706,
Pan Papason,0.001,0.640,461613,0.967,0.495,0.180,-7.408,0.043,142.983,0.502,0.000,6,1,199328,21707,
Pan Ron,0.017,0.495,140696,0.693,0.586,0.222,-7.125,0.059,92.966,0.755,23.667,0,1,199329,21708,
Panadda Ruangwut,0.782,0.745,249600,0.554,0.000,0.204,-4.990,0.030,127.977,0.300,0.000,2,1,199330,21709,
Panagiotis,0.984,0.379,223127,0.423,0.461,0.168,-11.320,0.109,87.351,0.664,0.000,5,1,199331,21710,
Panagiotis Plastiras,0.712,0.511,144347,0.470,0.000,0.159,-5.931,0.055,122.864,0.726,0.000,9,1,199332,21711,
Pancake,0.532,0.630,269959,0.523,0.000,0.091,-6.766,0.038,107.627,0.392,0.500,7,1,199333,21712,
Panchiko,0.823,0.455,261850,0.796,0.528,0.102,-7.290,0.044,86.999,0.258,50.000,5,0,199334,21713,
Pancho Barraza,0.297,0.619,199498,0.499,0.000,0.202,-7.764,0.042,131.087,0.783,42.861,0,1,199335,21714,
Panda Bear,0.388,0.804,251293,0.451,0.000,0.092,-8.207,0.095,178.061,0.190,63.000,6,1,199336,21715,
Pandari Bai,0.988,0.478,419440,0.488,0.718,0.347,-11.978,0.567,83.788,0.517,0.000,7,1,199337,21716,
Pandey Ji,0.993,0.482,157760,0.088,0.931,0.095,-19.186,0.048,68.423,0.354,0.000,0,0,199338,21717,
Pandit Amarnāthă Miśră,0.035,0.481,226693,0.270,0.000,0.189,-14.925,0.117,95.804,0.213,0.000,0,0,199339,21718,
Pandit Pran Nath,0.995,0.723,167867,0.224,0.824,0.173,-14.008,0.237,78.499,0.671,0.000,4,0,199340,21719,
Panditrao Nagarkar,0.974,0.523,192377,0.324,0.473,0.431,-15.322,0.155,102.153,0.682,1.143,6,1,199341,21720,
Pandora,0.287,0.547,217543,0.575,0.000,0.160,-8.779,0.034,104.774,0.475,49.765,2,1,199342,21721,
Pandrezz,0.150,0.757,164000,0.261,0.783,0.088,-11.532,0.129,169.711,0.048,18.000,9,1,199343,21722,
Pandya,0.993,0.667,200285,0.198,0.007,0.317,-9.848,0.094,137.574,0.610,0.000,2,1,199344,21723,
Panic,0.023,0.306,4012418,0.934,0.004,0.332,-5.192,0.131,162.753,0.268,10.000,7,1,199345,21724,
Panic! At The Disco,0.125,0.494,201854,0.766,0.014,0.213,-5.667,0.080,134.213,0.494,58.533,9,1,199346,21725,
Panjabi MC,0.399,0.778,244667,0.879,0.792,0.150,-4.951,0.037,98.077,0.942,59.000,8,0,199347,21726,
Pankaj Mullick,0.945,0.411,210957,0.212,0.685,0.139,-16.627,0.053,95.286,0.370,0.206,6,1,199348,21727,
Pankaj Udhas,0.739,0.436,398760,0.619,0.000,0.070,-11.490,0.053,87.631,0.668,51.000,10,0,199349,21728,
Pankaja Ramachandra,0.983,0.288,172520,0.337,0.000,0.262,-9.623,0.035,138.883,0.129,0.000,5,1,199350,21729,
Pannalal Bhattacharya,0.962,0.472,186432,0.241,0.163,0.179,-13.255,0.046,114.217,0.547,0.000,1,1,199351,21730,
Panos Gavalas,0.971,0.459,206681,0.358,0.227,0.158,-10.980,0.035,121.270,0.663,0.000,2,0,199352,21731,
Panos Visvardis,0.981,0.369,178510,0.421,0.317,0.322,-11.363,0.042,100.472,0.552,0.000,10,1,199353,21732,
Pansil,0.005,0.691,270968,0.925,0.761,0.037,-3.955,0.057,123.986,0.792,0.000,11,0,199354,21733,
Pansy Division,0.408,0.533,124317,0.850,0.000,0.112,-6.507,0.048,150.403,0.826,33.000,7,1,199355,21734,
Pantelis Thalassinos,0.661,0.518,227653,0.783,0.000,0.311,-3.767,0.030,82.006,0.822,0.000,7,0,199356,21735,
Pantelís Kavakópoulos Chorus,0.992,0.602,197013,0.291,0.000,0.287,-11.859,0.038,124.710,0.843,0.000,2,0,199357,21736,
Panteon Rococo,0.114,0.678,277660,0.827,0.003,0.284,-5.763,0.081,143.245,0.754,64.000,0,0,199358,21737,
Pantera,0.025,0.373,284598,0.878,0.169,0.189,-8.016,0.089,116.519,0.374,47.922,6,1,199359,21738,
Panwarat  Duaysianklao,0.176,0.563,289987,0.745,0.000,0.142,-3.864,0.033,137.957,0.217,1.000,2,1,199360,21739,
Paolo Caroli,0.953,0.453,172631,0.156,0.000,0.130,-14.530,0.072,103.919,0.214,2.667,0,1,199361,21740,
"Paolo Caroli, Mario Filippeschi, Coro del Teatro alla Scala di Milano, Orchestra del Teatro alla Scala di Milano, Tullio Serafin",0.908,0.443,96787,0.272,0.000,0.159,-13.361,0.062,119.858,0.272,3.000,8,1,199362,21741,
Paolo Conte,0.776,0.647,166334,0.449,0.007,0.153,-17.406,0.147,164.362,0.720,54.500,5,1,199363,21742,
Paolo Frattini,0.027,0.598,282193,0.802,0.000,0.196,-7.666,0.238,94.296,0.833,0.000,1,1,199364,21743,
Paolo Gavanelli,0.931,0.317,233800,0.171,0.015,0.113,-17.488,0.046,98.413,0.142,0.000,10,1,199365,21744,
Paolo Madzone Zampetti,0.004,0.780,430024,0.735,0.527,0.169,-7.785,0.073,125.008,0.545,0.000,11,1,199366,21745,
Paolo Martini,0.006,0.850,469499,0.774,0.874,0.084,-6.575,0.153,124.988,0.095,0.000,4,0,199367,21746,
Paolo Mojo,0.000,0.802,410368,0.637,0.866,0.098,-12.712,0.051,124.001,0.288,0.000,0,1,199368,21747,
Paolo Nutini,0.356,0.677,212033,0.720,0.000,0.111,-7.628,0.069,115.483,0.627,66.000,5,1,199369,21748,
Paolo Silveri,0.983,0.359,242093,0.222,0.019,0.253,-14.923,0.093,107.499,0.196,0.000,0,1,199370,21749,
"Paolo Silveri, Coro di Torino della RAI, Orchestra di Torino della RAI, Antonino Votto",0.989,0.461,87067,0.138,0.000,0.679,-15.039,0.133,170.700,0.352,0.000,7,1,199371,21750,
"Paolo Silveri, Piero Poldi, Maria Amadini, Armando Benzi, Coro di Torino della RAI, Orchestra di Torino della RAI, Antonino Votto",0.963,0.551,223440,0.168,0.000,0.382,-16.398,0.064,111.802,0.324,0.000,4,1,199372,21751,
Paolo Starr,0.000,0.620,352500,0.920,0.671,0.115,-4.966,0.037,128.002,0.954,0.000,6,1,199373,21752,
Papa Juggy,0.055,0.631,241560,0.848,0.000,0.385,-6.435,0.338,83.155,0.679,35.000,6,0,199374,21753,
Papa Roach,0.041,0.519,210553,0.874,0.002,0.205,-4.564,0.073,109.339,0.439,57.941,2,1,199375,21754,
Papa Wemba,0.439,0.739,320280,0.743,0.000,0.365,-6.318,0.061,130.058,0.731,22.000,9,1,199376,21755,
Papadosio,0.057,0.467,516747,0.662,0.865,0.101,-8.569,0.028,170.040,0.304,50.000,6,1,199377,21756,
Papaioannou,0.995,0.461,195200,0.819,0.937,0.154,-9.494,0.033,98.277,0.960,0.000,7,1,199378,21757,
Papalin,0.975,0.146,142080,0.011,0.026,0.082,-22.317,0.038,70.785,0.042,0.000,9,0,199379,21758,
Paparue,0.018,0.653,303600,0.790,0.000,0.074,-7.608,0.081,175.941,0.510,39.000,2,1,199380,21759,
Papayo,0.060,0.464,196440,0.842,0.000,0.037,-3.640,0.269,89.759,0.957,48.000,10,1,199381,21760,
Paper Lace,0.347,0.767,203333,0.450,0.000,0.113,-12.352,0.082,106.847,0.809,51.000,0,1,199382,21761,
Paperboy,0.052,0.839,243169,0.450,0.000,0.061,-15.156,0.056,99.076,0.696,44.000,11,0,199383,21762,
Papithbk,0.557,0.793,124305,0.535,0.000,0.469,-8.933,0.297,115.572,0.455,67.500,7,1,199384,21763,
Papo Lucca,0.555,0.629,349171,0.605,0.106,0.210,-7.730,0.050,104.694,0.749,33.174,7,0,199385,21764,
Papoose,0.050,0.589,253980,0.726,0.000,0.158,-6.291,0.432,128.133,0.405,52.000,1,1,199386,21765,
Papperboi,0.000,0.788,420000,0.746,0.909,0.079,-6.461,0.131,127.993,0.364,0.000,8,1,199387,21766,
Pappo's Blues,0.187,0.462,231643,0.770,0.154,0.136,-7.829,0.105,113.088,0.364,47.333,2,1,199388,21767,
Paquita,0.426,0.589,277307,0.421,0.497,0.193,-13.483,0.060,130.272,0.705,23.000,0,1,199389,21768,
Paquita La Del Barrio,0.425,0.615,183469,0.466,0.000,0.300,-5.854,0.037,122.612,0.695,47.200,0,1,199390,21769,
Paquito D'Rivera,0.439,0.623,270002,0.707,0.699,0.132,-8.019,0.038,106.742,0.553,31.333,10,1,199391,21770,
Paquito Guzman,0.632,0.623,264525,0.515,0.001,0.157,-11.673,0.048,98.457,0.871,24.278,7,0,199392,21771,
Parachute,0.159,0.545,218245,0.629,0.000,0.153,-6.410,0.055,132.700,0.376,58.600,6,1,199393,21772,
Parade Ground,0.052,0.518,237333,0.830,0.141,0.196,-12.615,0.038,130.838,0.274,35.000,5,0,199394,21773,
Paradise Lost,0.001,0.316,320018,0.870,0.069,0.498,-6.272,0.057,138.761,0.202,18.667,0,1,199395,21774,
Paradisio,0.089,0.648,229480,0.948,0.009,0.114,-8.288,0.039,132.909,0.833,58.000,6,1,199396,21775,
Paradosiako,0.976,0.485,196519,0.428,0.891,0.268,-11.106,0.060,99.300,0.882,0.000,2,0,199397,21776,
Paradosiako Har. Margelis,0.896,0.464,184678,0.524,0.562,0.124,-11.427,0.062,133.042,0.792,0.000,8,1,199398,21777,
Paradosiako I. KIriakatis,0.971,0.348,185741,0.428,0.875,0.305,-12.732,0.058,121.555,0.866,0.000,0,1,199399,21778,
Paradosiako I. Karagiannis,0.992,0.499,187598,0.515,0.939,0.109,-10.193,0.050,121.078,0.920,0.000,8,0,199400,21779,
Paradosiako Nikitas Kotsiopoulos,0.996,0.346,195230,0.248,0.890,0.172,-13.129,0.080,75.815,0.515,0.000,1,1,199401,21780,
Paradosiako Valos Mallaras,0.981,0.506,199367,0.416,0.932,0.365,-10.340,0.057,81.441,0.720,0.000,7,1,199402,21781,
Paradox,0.535,0.776,190560,0.617,0.000,0.096,-8.534,0.031,120.065,0.839,1.000,7,1,199403,21782,
"Paragon Ragtime Orchestra, Rick Benjamin",0.840,0.635,195847,0.382,0.804,0.170,-13.612,0.042,113.557,0.807,31.500,7,1,199404,21783,
Paraguassu,0.992,0.525,177540,0.188,0.138,0.220,-13.852,0.073,96.257,0.442,0.000,7,1,199405,21784,
Paraiso Tropical,0.270,0.626,166400,0.330,0.000,0.207,-9.268,0.043,133.839,0.973,39.000,10,1,199406,21785,
Paramore,0.067,0.504,219189,0.824,0.002,0.166,-4.477,0.057,143.648,0.506,57.632,1,1,199407,21786,
Paranoid Castle,0.602,0.763,219534,0.685,0.001,0.143,-6.801,0.168,94.552,0.530,0.500,6,1,199408,21787,
Parasite Child,0.455,0.653,204000,0.792,0.082,0.516,-10.159,0.084,172.170,0.740,0.000,4,0,199409,21788,
Parata,0.082,0.527,284950,0.667,0.000,0.122,-6.634,0.032,139.897,0.296,6.000,1,1,199410,21789,
Parc Jae Jung,0.636,0.551,292027,0.485,0.000,0.286,-6.179,0.033,149.855,0.285,9.000,10,1,199411,21790,
Pardison Fontaine,0.089,0.796,190466,0.680,0.000,0.268,-4.853,0.353,164.932,0.565,62.000,10,0,199412,21791,
Paresh Banerjee,0.969,0.443,186257,0.200,0.259,0.212,-11.365,0.103,83.961,0.488,0.000,10,1,199413,21792,
Paresh Kamath,0.324,0.447,323520,0.600,0.000,0.096,-3.718,0.033,80.044,0.434,54.000,4,0,199414,21793,
Parfeunov,0.453,0.596,195297,0.281,0.876,0.126,-16.337,0.032,108.061,0.473,0.000,10,1,199415,21794,
Paris,0.002,0.804,251053,0.842,0.000,0.270,-6.458,0.261,116.643,0.426,33.000,1,0,199416,21795,
Paris Combo,0.669,0.658,220933,0.457,0.001,0.105,-8.635,0.049,132.216,0.310,52.000,9,0,199417,21796,
Paris Conservatoire Orchestra,0.986,0.297,647413,0.103,0.865,0.181,-22.194,0.040,85.981,0.163,0.000,4,1,199418,21797,
Paris Hilton,0.008,0.708,225676,0.692,0.000,0.078,-5.620,0.030,99.669,0.507,53.333,2,1,199419,21798,
Paris Music,0.007,0.600,198493,0.825,0.000,0.245,-6.121,0.034,106.973,0.944,0.000,11,1,199420,21799,
Paris Opera Orchestra,0.919,0.321,268352,0.156,0.011,0.221,-20.619,0.052,98.509,0.225,26.500,2,1,199421,21800,
Paris1919,0.001,0.073,505637,0.762,0.961,0.520,-13.635,0.113,80.962,0.135,0.000,1,1,199422,21801,
Park Ji Yoon,0.197,0.884,210080,0.687,0.000,0.192,-5.633,0.172,99.067,0.753,51.000,4,0,199423,21802,
Park Otel Orkestrası,0.958,0.423,190781,0.204,0.631,0.113,-14.305,0.064,93.804,0.570,0.000,0,0,199424,21803,
ParkPlace Swagg,0.317,0.613,194828,0.583,0.000,0.164,-9.420,0.438,99.983,0.494,0.000,2,1,199425,21804,
Parker & Hanson,0.048,0.646,264114,0.753,0.862,0.209,-8.668,0.041,129.004,0.422,2.000,6,1,199426,21805,
Parker Kindred,0.512,0.708,367115,0.496,0.028,0.171,-12.752,0.030,100.980,0.414,3.000,11,0,199427,21806,
Parker McCollum,0.227,0.598,239572,0.517,0.000,0.140,-6.768,0.030,117.039,0.274,66.250,7,1,199428,21807,
Parkhan,0.515,0.473,375147,0.778,0.000,0.213,-4.206,0.036,135.983,0.476,3.000,1,1,199429,21808,
Parkway Drive,0.001,0.264,223274,0.980,0.000,0.132,-3.784,0.128,132.763,0.313,57.000,6,1,199430,21809,
Parliament,0.261,0.681,325099,0.638,0.038,0.245,-11.924,0.115,111.086,0.790,30.935,9,0,199431,21810,
Parliament Funkadelic,0.265,0.900,263200,0.465,0.000,0.085,-3.421,0.207,84.076,0.805,33.000,6,1,199432,21811,
Parmalee,0.043,0.431,198858,0.776,0.000,0.176,-3.300,0.039,166.630,0.597,61.333,10,1,199433,21812,
Paro,0.994,0.763,191232,0.141,0.224,0.134,-11.071,0.428,93.020,0.761,0.000,5,1,199434,21813,
Paro Devi,0.967,0.604,199257,0.177,0.229,0.175,-11.668,0.265,88.926,0.713,0.000,3,0,199435,21814,
Parokya Ni Edgar,0.455,0.549,222463,0.502,0.002,0.137,-11.925,0.046,140.447,0.678,56.000,7,1,199436,21815,
Parov Stelar,0.260,0.850,197507,0.669,0.274,0.103,-5.460,0.047,112.966,0.914,62.000,0,1,199437,21816,
Parra for Cuva,0.067,0.801,195210,0.641,0.024,0.172,-8.584,0.046,124.979,0.701,64.000,11,1,199438,21817,
Parrket,0.002,0.741,492979,0.769,0.804,0.923,-8.306,0.040,126.990,0.684,0.000,2,0,199439,21818,
Parry Gripp,0.045,0.495,92283,0.869,0.000,0.119,-4.350,0.164,138.089,0.615,58.000,8,1,199440,21819,
Parson James,0.271,0.640,223187,0.635,0.000,0.319,-7.565,0.226,100.034,0.475,73.000,8,0,199441,21820,
Partik Kundu PK,0.006,0.712,209480,0.805,0.000,0.359,-6.354,0.052,126.048,0.752,0.000,11,0,199442,21821,
Partito Jesus Comunista,0.430,0.754,265892,0.577,0.741,0.108,-9.832,0.036,115.016,0.191,0.000,9,0,199443,21822,
Partners In Kryme,0.034,0.679,261600,0.940,0.000,0.049,-12.165,0.073,105.216,0.283,27.000,11,0,199444,21823,
Party Favor,0.019,0.668,168207,0.953,0.000,0.083,-1.784,0.039,100.001,0.254,58.000,8,0,199445,21824,
Party Topic Club,0.006,0.559,189027,0.425,0.856,0.125,-16.288,0.039,113.019,0.136,3.000,11,1,199446,21825,
Parul Ghosh,0.972,0.479,184160,0.226,0.419,0.239,-12.214,0.114,97.025,0.602,0.000,11,1,199447,21826,
Parul Tejaswini,0.155,0.778,84480,0.683,0.983,0.084,-11.337,0.174,124.996,0.142,0.000,2,1,199448,21827,
Parv0,0.073,0.671,117895,0.962,0.007,0.376,-5.509,0.481,114.003,0.183,73.000,4,1,199449,21828,
Parvati Khan,0.001,0.860,185080,0.545,0.000,0.450,-10.490,0.091,124.309,0.723,38.000,4,1,199450,21829,
Parvez Kapadia,0.994,0.432,187105,0.157,0.921,0.118,-15.618,0.076,122.533,0.599,0.000,9,1,199451,21830,
Parviz Jalili,0.355,0.623,397662,0.751,0.779,0.090,-9.124,0.038,124.511,0.179,0.000,10,0,199452,21831,
Pascal,0.016,0.728,379967,0.322,0.254,0.084,-12.762,0.051,148.450,0.692,0.000,1,1,199453,21832,
Pascal Bournet,0.991,0.464,198280,0.052,0.284,0.085,-18.927,0.069,65.950,0.732,2.000,0,1,199454,21833,
Pascal Devoyon,0.970,0.274,292467,0.067,0.226,0.047,-22.133,0.045,101.385,0.060,34.000,2,0,199455,21834,
Pascal Dior,0.005,0.810,464615,0.728,0.904,0.498,-6.178,0.056,120.037,0.175,0.000,7,1,199456,21835,
Pascal Dusapin,0.943,0.421,237413,0.155,0.500,0.186,-19.875,0.063,107.475,0.071,0.000,0,1,199457,21836,
Pascal Feliz,0.000,0.589,97406,0.920,0.984,0.215,-10.991,0.046,137.835,0.476,7.000,1,1,199458,21837,
Pascal M,0.044,0.713,36344,0.891,0.798,0.165,-8.370,0.047,131.995,0.897,10.000,0,0,199459,21838,
Pascal Rioux,0.072,0.787,433965,0.588,0.615,0.091,-11.798,0.046,119.542,0.811,6.000,8,0,199460,21839,
Pascal Rogé,0.993,0.379,192059,0.017,0.943,0.107,-33.013,0.042,108.487,0.249,41.733,7,1,199461,21840,
Pascal Rophé,0.923,0.124,285240,0.054,0.729,0.096,-24.505,0.044,66.002,0.073,0.000,1,1,199462,21841,
Pase Rock,0.238,0.725,203707,0.726,0.002,0.265,-7.446,0.233,101.807,0.568,53.000,1,1,199463,21842,
Pasha Morhat,0.002,0.597,275000,0.966,0.800,0.053,-7.302,0.040,139.957,0.689,0.000,2,1,199464,21843,
Passafire,0.004,0.724,267133,0.639,0.000,0.043,-4.639,0.049,135.084,0.730,53.000,1,0,199465,21844,
Passenger,0.655,0.511,259680,0.311,0.000,0.089,-10.548,0.059,109.562,0.241,66.000,7,1,199466,21845,
Passenger 10,0.026,0.857,447857,0.820,0.214,0.367,-4.953,0.056,118.994,0.548,0.000,6,1,199467,21846,
Passengers,0.168,0.202,340467,0.441,0.774,0.342,-10.495,0.028,99.779,0.176,50.000,4,1,199468,21847,
Passion,0.030,0.403,301257,0.673,0.000,0.356,-5.785,0.034,117.703,0.179,54.250,11,1,199469,21848,
Passion Pit,0.029,0.620,237621,0.773,0.000,0.238,-5.191,0.043,107.785,0.659,60.400,8,1,199470,21849,
Passiva,0.000,0.335,125969,0.963,0.922,0.318,-12.452,0.044,137.194,0.431,9.000,2,1,199471,21850,
Pastor Lopez,0.735,0.743,235240,0.643,0.002,0.113,-6.186,0.071,97.897,0.963,58.000,8,1,199472,21851,
Pastor T.L. Barrett and the Youth for Christ Choir,0.176,0.443,300697,0.716,0.015,0.171,-8.417,0.047,136.346,0.649,32.000,10,1,199473,21852,
Pastor Troy,0.024,0.757,315046,0.712,0.000,0.192,-3.190,0.102,144.902,0.380,48.000,1,1,199474,21853,
Pasupuleti Kannamba,0.981,0.507,155556,0.279,0.451,0.311,-11.244,0.066,108.107,0.673,0.000,7,0,199475,21854,
Pat Ballard,0.884,0.643,142227,0.416,0.000,0.082,-11.228,0.047,111.654,0.654,23.000,9,1,199476,21855,
Pat Benatar,0.120,0.594,240693,0.619,0.013,0.191,-11.274,0.042,133.118,0.636,35.841,4,1,199477,21856,
Pat Boone,0.778,0.434,149825,0.296,0.010,0.167,-12.564,0.039,115.810,0.513,25.789,0,1,199478,21857,
Pat Carroll,0.771,0.386,291693,0.176,0.000,0.368,-17.601,0.104,76.692,0.365,54.000,0,1,199479,21858,
Pat Daugherty,0.006,0.506,215227,0.763,0.090,0.197,-6.746,0.037,93.523,0.675,0.000,1,1,199480,21859,
Pat Green,0.117,0.617,246296,0.780,0.000,0.097,-5.403,0.040,137.810,0.597,48.000,2,1,199481,21860,
Pat Harrington,0.965,0.699,316280,0.287,0.000,0.353,-13.959,0.362,103.404,0.650,10.000,6,0,199482,21861,
Pat Kelly,0.339,0.756,175984,0.336,0.008,0.088,-13.225,0.077,104.078,0.704,33.000,9,1,199483,21862,
Pat Lundy,0.721,0.289,166947,0.439,0.000,0.200,-11.189,0.035,179.218,0.629,26.000,7,0,199484,21863,
Pat Martino,0.981,0.538,373493,0.165,0.946,0.112,-24.455,0.039,116.704,0.482,30.000,7,0,199485,21864,
Pat Metheny,0.825,0.363,330663,0.251,0.775,0.132,-18.835,0.035,117.749,0.282,34.649,2,1,199486,21865,
Pat Metheny Group,0.720,0.435,367847,0.353,0.654,0.143,-17.761,0.034,111.658,0.400,34.735,10,1,199487,21866,
Pat Rooney,0.926,0.354,150229,0.028,0.015,0.127,-26.780,0.037,68.457,0.426,9.000,2,1,199488,21867,
Pat Suzuki,0.905,0.575,228985,0.266,0.000,0.185,-11.901,0.044,125.964,0.599,5.200,7,1,199489,21868,
Pat Thomas,0.674,0.694,376606,0.786,0.030,0.237,-6.151,0.057,115.743,0.901,38.000,5,1,199490,21869,
Pat Travers,0.002,0.296,349640,0.525,0.132,0.330,-14.423,0.066,172.356,0.751,24.000,11,0,199491,21870,
Pat Travers Band,0.006,0.417,277482,0.684,0.003,0.284,-12.740,0.090,133.543,0.557,31.667,6,0,199492,21871,
Patan,0.019,0.620,293360,0.816,0.007,0.098,-6.208,0.222,179.992,0.668,48.000,1,1,199493,21872,
Patanjali,0.965,0.499,196029,0.282,0.357,0.625,-11.292,0.041,104.847,0.519,0.000,11,1,199494,21873,
Patchy,0.001,0.770,425315,0.697,0.250,0.077,-8.729,0.045,120.004,0.294,0.000,1,1,199495,21874,
Patience & Prudence,0.954,0.680,115227,0.320,0.000,0.095,-7.544,0.029,108.070,0.769,52.000,10,0,199496,21875,
Patience Collier,0.816,0.497,404133,0.302,0.000,0.270,-14.871,0.364,65.278,0.532,31.000,6,1,199497,21876,
Pato Banton,0.016,0.796,277293,0.755,0.000,0.303,-9.778,0.045,92.831,0.824,52.000,9,1,199498,21877,
Patoranking,0.444,0.746,217992,0.932,0.000,0.145,-1.446,0.031,114.966,0.792,5.000,6,1,199499,21878,
Patra,0.109,0.779,240720,0.523,0.006,0.133,-12.708,0.673,157.268,0.781,32.667,2,1,199500,21879,
Patric La Funk,0.028,0.634,270000,0.917,0.003,0.285,-3.578,0.403,127.789,0.436,0.000,4,0,199501,21880,
Patrice Bäumel,0.045,0.666,304923,0.784,0.042,0.351,-8.803,0.037,122.011,0.278,9.000,7,1,199502,21881,
Patrice O'Neal,0.966,0.509,266874,0.796,0.000,0.471,-8.128,0.902,96.618,0.604,14.000,6,1,199503,21882,
Patrice Rushen,0.227,0.811,325892,0.555,0.236,0.080,-9.060,0.051,110.387,0.786,41.000,6,0,199504,21883,
Patricia Morison,0.877,0.394,151440,0.262,0.000,0.261,-12.248,0.113,113.711,0.432,3.455,8,1,199505,21884,
Patricia Neway,0.922,0.465,202787,0.332,0.000,0.192,-11.373,0.056,102.995,0.407,6.600,0,1,199506,21885,
Patricia Pacheco,0.001,0.544,186945,0.742,0.000,0.207,-5.117,0.028,96.012,0.659,65.000,8,1,199507,21886,
Patricia Payne,0.989,0.218,156400,0.110,0.090,0.114,-24.477,0.050,77.795,0.037,20.000,7,1,199508,21887,
Patricia Quinn,0.245,0.430,268026,0.720,0.015,0.438,-11.165,0.239,177.178,0.558,49.000,2,1,199509,21888,
